user_id,order_time,category,quantity,amount
U0083,2024-11-28 18:25:00,图书文具,5,651.85
U0130,2024-06-23 19:29:00,服装鞋帽,7,5113.08
U0095,2024-10-05 20:16:00,家居日用,9,6591.69
U0013,2024-01-03 17:25:00,数码电子,3,299.55
U0241,2024-02-04 21:02:00,美妆个护,2,929.92
U0003,2024-06-27 15:03:00,家居日用,3,1290.81
U0116,2024-02-21 15:10:00,服装鞋帽,6,8698.68
U0238,2024-01-10 15:45:00,数码电子,6,25832.04
U0230,2024-05-07 15:57:00,美妆个护,2,618.66
U0036,2024-11-22 11:24:00,服装鞋帽,10,10797.1
U0261,2024-04-19 12:57:00,家居日用,8,3585.68
U0026,2024-09-18 19:35:00,家居日用,3,2025.6
U0229,2024-10-01 09:15:00,服装鞋帽,5,4721.45
U0126,2024-09-11 15:37:00,家居日用,9,6004.26
U0191,2024-10-24 13:13:00,美妆个护,9,5049.09
U0165,2024-08-29 11:01:00,服装鞋帽,10,11596.5
U0196,2024-12-23 19:18:00,数码电子,1,395.96
U0009,2024-09-05 12:08:00,服装鞋帽,7,7678.16
U0119,2024-02-10 22:01:00,服装鞋帽,8,7696.48
U0134,2024-06-29 11:38:00,服装鞋帽,8,9248.48
U0107,2024-10-16 16:52:00,服装鞋帽,8,9575.52
U0210,2024-10-22 21:38:00,家居日用,5,1670.55
U0209,2024-11-09 11:44:00,食品饮料,2,309.68
U0027,2024-10-14 08:16:00,食品饮料,9,1384.02
U0032,2024-02-14 16:29:00,家居日用,6,4178.82
U0249,2024-09-17 22:34:00,家居日用,1,630.06
U0222,2024-05-31 11:49:00,图书文具,9,1531.53
U0202,2024-05-14 17:12:00,家居日用,2,863.08
U0142,2024-07-28 15:31:00,服装鞋帽,10,13203.7
U0071,2024-07-22 16:02:00,数码电子,4,5638.8
U0079,2024-04-05 20:09:00,美妆个护,6,810.48
U0157,2024-04-25 10:17:00,数码电子,9,34804.08
U0240,2024-02-25 22:38:00,家居日用,1,486.87
U0278,2024-04-09 21:12:00,食品饮料,7,524.37
U0032,2024-12-01 10:14:00,数码电子,4,16502.28
U0063,2024-03-16 19:00:00,美妆个护,1,69.14
U0183,2024-08-30 16:49:00,家居日用,7,5068.98
U0154,2024-09-01 19:06:00,图书文具,6,1568.76
U0130,2024-05-06 20:54:00,图书文具,5,1277.35
U0262,2024-08-31 17:38:00,食品饮料,5,442.15
U0008,2024-08-18 20:12:00,服装鞋帽,10,7897.5
U0083,2024-10-14 13:01:00,家居日用,7,391.65
U0289,2024-12-09 09:29:00,食品饮料,8,922.56
U0127,2024-08-01 12:47:00,服装鞋帽,10,4400.8
U0063,2024-02-17 14:47:00,美妆个护,8,3927.04
U0284,2024-03-20 11:15:00,美妆个护,10,3525.0
U0282,2024-01-28 16:12:00,美妆个护,4,1041.2
U0076,2024-09-01 17:56:00,图书文具,3,762.78
U0144,2024-11-13 11:31:00,食品饮料,6,912.48
U0158,2024-09-05 17:33:00,图书文具,6,1707.66
U0252,2024-01-15 09:47:00,美妆个护,5,159.4
U0253,2024-07-04 18:34:00,家居日用,2,1599.22
U0041,2024-02-17 22:35:00,家居日用,1,91.4
U0128,2024-07-28 14:59:00,数码电子,9,30616.02
U0039,2024-08-27 20:13:00,食品饮料,8,1345.76
U0269,2024-11-30 15:52:00,家居日用,6,4390.8
U0249,2024-04-20 21:25:00,服装鞋帽,10,3994.2
U0092,2024-07-30 18:57:00,数码电子,7,23458.26
U0211,2024-12-03 08:26:00,图书文具,10,1672.4
U0028,2024-04-26 20:49:00,数码电子,5,8585.6
U0202,2024-02-28 09:14:00,食品饮料,5,846.9
U0035,2024-06-10 12:21:00,服装鞋帽,4,3527.44
U0182,2024-05-26 13:47:00,服装鞋帽,7,4844.42
U0145,2024-02-11 22:28:00,图书文具,1,258.01
U0189,2024-12-25 14:54:00,家居日用,2,298.32
U0014,2024-05-02 10:30:00,图书文具,9,2538.9
U0083,2024-02-13 11:47:00,食品饮料,6,882.96
U0267,2024-10-13 18:55:00,图书文具,8,606.72
U0021,2024-04-19 21:09:00,数码电子,8,37479.36
U0290,2024-09-07 22:15:00,食品饮料,7,825.86
U0241,2024-11-15 09:44:00,食品饮料,10,722.3
U0107,2024-03-09 08:19:00,图书文具,8,1265.36
U0081,2024-04-17 08:02:00,图书文具,10,1888.3
U0043,2024-07-05 21:07:00,美妆个护,3,104.28
U0004,2024-04-30 20:19:00,服装鞋帽,5,3573.4
U0276,2024-05-31 11:33:00,数码电子,6,15945.06
U0146,2024-09-08 14:52:00,数码电子,8,28230.56
U0173,2024-05-20 13:19:00,美妆个护,4,1248.28
U0147,2024-06-13 17:53:00,图书文具,4,1179.88
U0231,2024-08-15 09:26:00,服装鞋帽,1,1365.97
U0024,2024-09-27 22:13:00,图书文具,6,1297.62
U0274,2024-10-02 10:16:00,家居日用,9,7047.72
U0180,2024-04-06 22:09:00,食品饮料,1,52.04
U0210,2024-04-25 14:33:00,美妆个护,7,1511.3
U0182,2024-05-27 13:46:00,家居日用,7,2900.8
U0067,2024-10-16 08:45:00,食品饮料,3,181.65
U0015,2024-04-30 21:01:00,食品饮料,2,301.34
U0277,2024-01-27 09:32:00,图书文具,8,75.92
U0239,2024-01-13 21:55:00,数码电子,8,24189.28
U0028,2024-11-15 14:17:00,食品饮料,7,663.32
U0260,2024-12-09 11:45:00,数码电子,6,27476.46
U0197,2024-06-20 20:28:00,家居日用,2,840.46
U0281,2024-11-03 11:20:00,数码电子,7,8673.84
U0294,2024-02-21 15:07:00,家居日用,5,1067.75
U0035,2024-07-19 16:34:00,家居日用,7,4649.19
U0083,2024-02-17 13:58:00,食品饮料,4,335.6
U0064,2024-01-08 13:24:00,数码电子,3,3528.24
U0198,2024-04-03 22:50:00,美妆个护,2,839.98
U0075,2024-04-13 13:39:00,数码电子,3,6252.18
U0273,2024-05-14 13:39:00,家居日用,3,2042.43
U0036,2024-11-15 22:24:00,食品饮料,2,18.44
U0065,2024-08-15 09:07:00,家居日用,5,3720.65
U0181,2024-03-25 18:18:00,服装鞋帽,2,1592.52
U0162,2024-07-20 21:35:00,图书文具,8,1386.24
U0231,2024-08-28 11:31:00,家居日用,5,1034.7
